"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1981-10-13","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.41554016","","","t","8"
"1981-10-14","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.25510155","","","t","8"
"1981-10-15","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.34329102","","","t","8"
"1981-10-16","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.46006704","","","t","8"
"1981-10-17","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-10-18","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-10-19","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.53039562","","","t","8"
"1981-10-20","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.59182523","","","t","8"
"1981-10-21","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.63645988","","","t","8"
"1981-10-22","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.74516366","","","t","8"
"1981-10-23","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.70425205","","","t","8"
"1981-10-24","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-10-25","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-10-26","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.95774469","","","t","8"
"1981-10-27","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.76713363","","","t","8"
"1981-10-28","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.69555877","","","t","8"
"1981-10-29","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.70934499","","","t","8"
"1981-10-30","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.64499412","","","t","8"
"1981-10-31","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-01","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-02","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.47626950","","","t","8"
"1981-11-03","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.30520882","","","t","8"
"1981-11-04","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.45571337","","","t","8"
"1981-11-05","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.56952629","","","t","8"
"1981-11-06","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.99194916","","","t","8"
"1981-11-07","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-08","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-09","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.77323464","","","t","8"
"1981-11-10","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.01102614","","","t","8"
"1981-11-11","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.01102614","","","t","8"
"1981-11-12","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.03411835","","","t","8"
"1981-11-13","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.17593140","","","t","8"
"1981-11-14","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-15","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-16","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.41355066","","","t","8"
"1981-11-17","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.36928838","","","t","8"
"1981-11-18","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.79099197","","","t","8"
"1981-11-19","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.37812394","","","t","8"
"1981-11-20","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.32230087","","","t","8"
"1981-11-21","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-22","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-23","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.35098902","","","t","8"
"1981-11-24","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.34245452","","","t","8"
"1981-11-25","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.36773762","","","t","8"
"1981-11-26","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.44665919","","","t","8"
"1981-11-27","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.42191528","","","t","8"
"1981-11-28","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-29","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-11-30","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.26139698","","","t","8"
"1981-12-01","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.45132151","","","t","8"
"1981-12-02","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.41400401","","","t","8"
"1981-12-03","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.36795364","","","t","8"
"1981-12-04","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.48352170","","","t","8"
"1981-12-05","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-12-06","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-12-07","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.19290802","","","t","8"
"1981-12-08","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.36902897","","","t","8"
"1981-12-09","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.40020564","","","t","8"
"1981-12-10","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.26398487","","","t","8"
"1981-12-11","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.19951888","","","t","8"
"1981-12-12","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-12-13","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-12-14","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.02163833","","","t","8"
"1981-12-15","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.72312515","","","t","8"
"1981-12-16","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","100.92336318","","","t","8"
"1981-12-17","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.16536605","","","t","8"
"1981-12-18","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.45430829","","","t","8"
"1981-12-19","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-12-20","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-12-21","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.56994141","","","t","8"
"1981-12-22","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.87372169","","","t","8"
"1981-12-23","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","102.09628260","","","t","8"
"1981-12-24","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","102.03090973","","","t","8"
"1981-12-25","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","102.03090973","","","t","8"
"1981-12-26","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-12-27","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1981-12-28","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","102.03090973","","","t","8"
"1981-12-29","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.77131336","","","t","8"
"1981-12-30","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.66309167","","","t","8"
"1981-12-31","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.36511125","","","t","8"
"1982-01-01","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.36511125","","","t","8"
"1982-01-02","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1982-01-03","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1982-01-04","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.15528586","","","t","8"
"1982-01-05","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.18509462","","","t","8"
"1982-01-06","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.36113106","","","t","8"
"1982-01-07","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.49532121","","","t","8"
"1982-01-08","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","101.50233713","","","t","8"
"1982-01-09","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"1982-01-10","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
